timestamp,source,src_ip,dst_ip,dst_port,proto,event,mitre_id,mitre_name
2026-08-03T04:00:23.375935+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.411733+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:23.413365+00:00,zeek:conn,192.168.50.10,192.168.50.6,3306,tcp,connection 192.168.50.10 -> 192.168.50.6:3306 (tcp),,
2026-08-03T04:00:23.413366+00:00,zeek:conn,192.168.50.10,192.168.50.6,2121,tcp,connection 192.168.50.10 -> 192.168.50.6:2121 (tcp),,
2026-08-03T04:00:23.416749+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.418321+00:00,zeek:conn,192.168.50.6,192.168.50.10,113,tcp,connection 192.168.50.6 -> 192.168.50.10:113 (tcp),,
2026-08-03T04:00:23.418599+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6:8180/HNAP1 -> 404,,
2026-08-03T04:00:23.418860+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: ET INFO NTLM Session Setup Request - Negotiate (sid 2067085, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.418872+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.418873+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.421855+0000,suricata,192.168.50.6,192.168.50.10,37076,TCP,"ALERT: ET INFO NTLMv1 Session Setup Response - Challenge (sid 2067086, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.422000+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.423983+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.434314+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.471020+00:00,zeek:conn,192.168.50.10,192.168.50.6,2121,tcp,connection 192.168.50.10 -> 192.168.50.6:2121 (tcp),,
2026-08-03T04:00:23.471698+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:23.471929+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.474332+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,HEAD 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.484954+00:00,zeek:conn,192.168.50.6,192.168.50.10,113,tcp,connection 192.168.50.6 -> 192.168.50.10:113 (tcp),,
2026-08-03T04:00:23.485417+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.523989+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.525231+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.525917+00:00,zeek:conn,192.168.50.10,192.168.50.6,22,tcp,connection 192.168.50.10 -> 192.168.50.6:22 (tcp),,
2026-08-03T04:00:23.526492+00:00,zeek:conn,192.168.50.10,192.168.50.6,445,tcp,connection 192.168.50.10 -> 192.168.50.6:445 (tcp),,
2026-08-03T04:00:23.527220+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.527221+00:00,zeek:conn,192.168.50.10,192.168.50.6,6000,tcp,connection 192.168.50.10 -> 192.168.50.6:6000 (tcp),,
2026-08-03T04:00:23.527728+00:00,zeek:conn,192.168.50.10,192.168.50.6,53,tcp,connection 192.168.50.10 -> 192.168.50.6:53 (tcp),,
2026-08-03T04:00:23.528548+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: ET INFO NTLM Session Setup Request - Auth (sid 2067087, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.528551+00:00,zeek:conn,192.168.50.10,192.168.50.6,6861,udp,connection 192.168.50.10 -> 192.168.50.6:6861 (udp),,
2026-08-03T04:00:23.528809+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,POST 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.533379+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.578828+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.580924+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:23.584336+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.584340+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:23.584343+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.585232+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.586041+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,PROPFIND 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.586047+00:00,zeek:dns,192.168.50.10,192.168.50.6,53,dns,DNS query for id.server,,
2026-08-03T04:00:23.588332+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.588890+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: SURICATA SMB malformed request dialects (sid 2225005, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.590676+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.599833+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.638010+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.638319+00:00,zeek:conn,192.168.50.10,192.168.50.6,8009,tcp,connection 192.168.50.10 -> 192.168.50.6:8009 (tcp),,
2026-08-03T04:00:23.640070+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.641857+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET -/ -> 200,,
2026-08-03T04:00:23.642694+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.693876+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.700551+00:00,zeek:conn,192.168.50.10,192.168.50.6,61299,udp,connection 192.168.50.10 -> 192.168.50.6:61299 (udp),,
2026-08-03T04:00:23.705589+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,POST 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.708675+0000,suricata,192.168.50.6,192.168.50.10,58986,TCP,"ALERT: SURICATA Applayer Detect protocol only one direction (sid 2260002, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.738294+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.751863+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.753439+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.753443+00:00,zeek:conn,192.168.50.10,192.168.50.6,5432,tcp,connection 192.168.50.10 -> 192.168.50.6:5432 (tcp),,
2026-08-03T04:00:23.754730+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.767663+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.807788+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.811489+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.813638+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.815067+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.816132+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.817222+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,HEAD 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.820805+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.821130+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,GET -/ -> 200,,
2026-08-03T04:00:23.870587+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:23.872060+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.872063+00:00,zeek:conn,192.168.50.10,192.168.50.6,8009,tcp,connection 192.168.50.10 -> 192.168.50.6:8009 (tcp),,
2026-08-03T04:00:23.872366+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:23.873463+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.874060+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.874065+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6:8180/robots.txt -> 404,,
2026-08-03T04:00:23.874345+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.874351+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,GET 192.168.50.6/HNAP1 -> 404,,
2026-08-03T04:00:23.876270+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.878695+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.879902+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.881982+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.890066+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.923317+00:00,zeek:conn,192.168.50.10,192.168.50.6,22,tcp,connection 192.168.50.10 -> 192.168.50.6:22 (tcp),,
2026-08-03T04:00:23.931749+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.933451+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:23.934091+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:23.937416+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.962201+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:23.982035+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:23.986222+00:00,zeek:conn,192.168.50.10,192.168.50.6,2121,tcp,connection 192.168.50.10 -> 192.168.50.6:2121 (tcp),,
2026-08-03T04:00:23.988615+00:00,zeek:conn,192.168.50.6,192.168.50.10,113,tcp,connection 192.168.50.6 -> 192.168.50.10:113 (tcp),,
2026-08-03T04:00:23.988616+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6:8180/favicon.ico -> 200,,
2026-08-03T04:00:23.991779+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.038356+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.038828+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:24.039779+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,POST 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.041682+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.091219+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.093949+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.093951+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:24.096453+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.104734+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.130525+0000,suricata,192.168.50.10,192.168.50.6,6667,TCP,"ALERT: SURICATA Applayer Detect protocol only one direction (sid 2260002, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.143220+00:00,zeek:conn,192.168.50.10,192.168.50.6,445,tcp,connection 192.168.50.10 -> 192.168.50.6:445 (tcp),,
2026-08-03T04:00:24.144754+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,PROPFIND 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.147201+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.195188+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.196018+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:24.196635+00:00,zeek:conn,192.168.50.10,192.168.50.6,22,tcp,connection 192.168.50.10 -> 192.168.50.6:22 (tcp),,
2026-08-03T04:00:24.199497+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: SURICATA SMB malformed request dialects (sid 2225005, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.249104+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.249105+00:00,zeek:conn,192.168.50.10,192.168.50.6,5900,tcp,connection 192.168.50.10 -> 192.168.50.6:5900 (tcp),,
2026-08-03T04:00:24.251349+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.252632+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,OPTIONS 192.168.50.6/ -> 200,,
2026-08-03T04:00:24.252636+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.262086+0000,suricata,192.168.50.10,192.168.50.6,80,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.302177+00:00,zeek:conn,192.168.50.10,192.168.50.6,445,tcp,connection 192.168.50.10 -> 192.168.50.6:445 (tcp),,
2026-08-03T04:00:24.304715+00:00,zeek:conn,192.168.50.10,192.168.50.6,47412,tcp,connection 192.168.50.10 -> 192.168.50.6:47412 (tcp),,
2026-08-03T04:00:24.306390+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.308422+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.358707+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: SURICATA SMB malformed request dialects (sid 2225005, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.461780+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.462080+00:00,zeek:conn,192.168.50.10,192.168.50.6,22,tcp,connection 192.168.50.10 -> 192.168.50.6:22 (tcp),,
2026-08-03T04:00:24.514997+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:24.515294+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.517968+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.672326+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.723128+00:00,zeek:conn,192.168.50.10,192.168.50.6,22,tcp,connection 192.168.50.10 -> 192.168.50.6:22 (tcp),,
2026-08-03T04:00:24.724029+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.728018+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:24.774308+00:00,zeek:conn,192.168.50.10,192.168.50.6,3306,tcp,connection 192.168.50.10 -> 192.168.50.6:3306 (tcp),,
2026-08-03T04:00:24.880968+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:24.931477+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,OPTIONS 192.168.50.6:8180/ -> 200,,
2026-08-03T04:00:24.934022+0000,suricata,192.168.50.10,192.168.50.6,8180,TCP,"ALERT: ET SCAN Possible Nmap User-Agent Observed (sid 2024364, severity 1)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:25.186117+00:00,zeek:conn,192.168.50.10,192.168.50.6,445,tcp,connection 192.168.50.10 -> 192.168.50.6:445 (tcp),,
2026-08-03T04:00:25.237553+0000,suricata,192.168.50.10,192.168.50.6,445,TCP,"ALERT: SURICATA SMB malformed request dialects (sid 2225005, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:27.696419+00:00,zeek:conn,192.168.50.10,192.168.50.6,53,tcp,connection 192.168.50.10 -> 192.168.50.6:53 (tcp),,
2026-08-03T04:00:27.750247+00:00,zeek:dns,192.168.50.10,192.168.50.6,53,dns,DNS query for version.bind,,
2026-08-03T04:00:31.124365+0000,suricata,192.168.50.10,192.168.50.6,6667,TCP,"ALERT: ET CHAT IRC USER command (sid 2002023, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:31.124365+0000,suricata,192.168.50.10,192.168.50.6,6667,TCP,"ALERT: ET CHAT IRC NICK command (sid 2002024, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:31.864557+00:00,zeek:conn,192.168.50.10,192.168.50.6,5432,tcp,connection 192.168.50.10 -> 192.168.50.6:5432 (tcp),,
2026-08-03T04:00:31.866087+00:00,zeek:conn,192.168.50.10,192.168.50.6,25,tcp,connection 192.168.50.10 -> 192.168.50.6:25 (tcp),,
2026-08-03T04:00:31.866441+00:00,zeek:conn,192.168.50.10,192.168.50.6,3306,tcp,connection 192.168.50.10 -> 192.168.50.6:3306 (tcp),,
2026-08-03T04:00:31.868549+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:31.870612+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:31.872262+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:31.872537+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:31.872785+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:31.873033+00:00,zeek:conn,192.168.50.10,192.168.50.6,111,tcp,connection 192.168.50.10 -> 192.168.50.6:111 (tcp),,
2026-08-03T04:00:31.874210+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET -/ -> 200,,
2026-08-03T04:00:31.874480+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,GET -/ -> 200,,
2026-08-03T04:00:31.890738+00:00,zeek:conn,192.168.50.10,192.168.50.6,8180,tcp,connection 192.168.50.10 -> 192.168.50.6:8180 (tcp),,
2026-08-03T04:00:31.890741+00:00,zeek:conn,192.168.50.10,192.168.50.6,80,tcp,connection 192.168.50.10 -> 192.168.50.6:80 (tcp),,
2026-08-03T04:00:31.903622+00:00,zeek:conn,192.168.50.10,192.168.50.6,5432,tcp,connection 192.168.50.10 -> 192.168.50.6:5432 (tcp),,
2026-08-03T04:00:31.911047+00:00,zeek:http,192.168.50.10,192.168.50.6,8180,http,GET 192.168.50.6/ -> 200,,
2026-08-03T04:00:31.911048+00:00,zeek:http,192.168.50.10,192.168.50.6,80,http,GET 192.168.50.6/ -> 200,,
2026-08-03T04:00:31.913140+00:00,zeek:conn,192.168.50.10,192.168.50.6,25,tcp,connection 192.168.50.10 -> 192.168.50.6:25 (tcp),,
2026-08-03T04:00:31.913926+00:00,zeek:conn,192.168.50.10,192.168.50.6,3306,tcp,connection 192.168.50.10 -> 192.168.50.6:3306 (tcp),,
2026-08-03T04:00:31.943427+00:00,zeek:conn,192.168.50.10,192.168.50.6,5432,tcp,connection 192.168.50.10 -> 192.168.50.6:5432 (tcp),,
2026-08-03T04:00:31.946119+00:00,zeek:conn,192.168.50.10,192.168.50.6,5432,tcp,connection 192.168.50.10 -> 192.168.50.6:5432 (tcp),,
2026-08-03T04:00:31.958754+00:00,zeek:conn,192.168.50.10,192.168.50.6,25,tcp,connection 192.168.50.10 -> 192.168.50.6:25 (tcp),,
2026-08-03T04:00:31.962885+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:31.965425+00:00,zeek:conn,192.168.50.10,192.168.50.6,25,tcp,connection 192.168.50.10 -> 192.168.50.6:25 (tcp),,
2026-08-03T04:00:31.973486+00:00,zeek:conn,192.168.50.10,192.168.50.6,3306,tcp,connection 192.168.50.10 -> 192.168.50.6:3306 (tcp),,
2026-08-03T04:00:31.975597+00:00,zeek:conn,192.168.50.10,192.168.50.6,21,tcp,connection 192.168.50.10 -> 192.168.50.6:21 (tcp),,
2026-08-03T04:00:31.979006+0000,suricata,192.168.50.10,192.168.50.6,21,TCP,"ALERT: SURICATA TLS invalid record type (sid 2230002, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:31.979006+0000,suricata,192.168.50.10,192.168.50.6,21,TCP,"ALERT: SURICATA Applayer Mismatch protocol both directions (sid 2260000, severity 3)",T1190,Exploit Public-Facing Application
2026-08-03T04:00:31.979144+0000,suricata,192.168.50.6,192.168.50.10,48250,TCP,"ALERT: SURICATA TLS invalid record type (sid 2230002, severity 3)",T1190,Exploit Public-Facing Application
